stage,grid,family,prior,kind,arm,split,horizon,n_seeds,n_trajectories,mean_nmse,ci95_low,ci95_high,normalized_rmse,mean_training_validation_seconds,fixed_choice_setup_train_bank_seconds,median_inference_ms_per_step
resolution_g64,64,wave,correct,looped,smooth,test,96,4,64,0.003937768617121714,0.003020978378055499,0.005201447250053265,0.06275164234601127,70.52978415344842,73.94338951527607,1.5831579104997218
resolution_g64,64,wave,correct,looped,smooth,ood,64,4,64,1.110301616715347,0.8717546701820815,1.326199754570702,1.0537085065212992,70.52978415344842,73.94338951527607,1.5831579104997218
resolution_g64,64,wave,correct,looped,smooth,ood,96,4,64,1.3756629424448665,1.0950263000736695,1.5986912581765325,1.1728865854995814,70.52978415344842,73.94338951527607,1.5831579104997218
resolution_g64,64,wave,correct,transformer,none,test,64,4,64,0.0024834000814140805,0.002001404816036606,0.003029971666534645,0.04983372433818368,43.05053738504648,43.09468336380087,1.5943236532621086
resolution_g64,64,wave,correct,transformer,none,test,96,4,64,0.003768827534219264,0.003041670898448869,0.004647077712150099,0.061390777273294596,43.05053738504648,43.09468336380087,1.5943236532621086
resolution_g64,64,wave,correct,transformer,none,ood,64,4,64,0.9647168059719533,0.8441192718791019,1.0838227838190369,0.9821999826776384,43.05053738504648,43.09468336380087,1.5943236532621086
resolution_g64,64,wave,correct,transformer,none,ood,96,4,64,1.1304979290110992,0.9662125333470204,1.2840347813921202,1.0632487615845594,43.05053738504648,43.09468336380087,1.5943236532621086
resolution_g64,64,wave,correct,transformer,smooth,test,64,4,64,0.002012938778039132,0.001621419505833805,0.002465115445034305,0.04486578627461166,73.812921706005,77.23039357666858,1.573927653953433
resolution_g64,64,wave,correct,transformer,smooth,test,96,4,64,0.0030268208695894833,0.002373294510901285,0.003791486710355787,0.055016550869619985,73.812921706005,77.23039357666858,1.573927653953433
resolution_g64,64,wave,correct,transformer,smooth,ood,64,4,64,0.9598101160683967,0.8256696298851764,1.0988724820853484,0.9796989925831284,73.812921706005,77.23039357666858,1.573927653953433
resolution_g64,64,wave,correct,transformer,smooth,ood,96,4,64,1.1207838681504256,0.9306175493580496,1.3260869104688426,1.0586708025398763,73.812921706005,77.23039357666858,1.573927653953433
selector_g64,64,cahn_hilliard,coefficient,fno,iid,test,64,6,64,0.0007001438172831928,0.0004865490978620903,0.0009489226019709751,0.02646023086224292,42.464386491415404,45.966870355652645,1.2754683033563197
selector_g64,64,cahn_hilliard,coefficient,fno,iid,test,96,6,64,0.0014903698045320758,0.0009017559057282622,0.002167337240566426,0.03860530798390392,42.464386491415404,45.966870355652645,1.2754683033563197
selector_g64,64,cahn_hilliard,coefficient,fno,iid,ood,64,6,64,0.009241035058059802,0.005926342822384688,0.01271251818668668,0.09613030249645427,42.464386491415404,45.966870355652645,1.2754683033563197
selector_g64,64,cahn_hilliard,coefficient,fno,iid,ood,96,6,64,0.01678131580538116,0.009769603909640948,0.02523617559735009,0.12954271807161202,42.464386491415404,45.966870355652645,1.2754683033563197
selector_g64,64,cahn_hilliard,coefficient,fno,none,test,64,6,64,4.568056205063195e-05,3.4622635779936254e-05,5.825248701698724e-05,0.00675873967915853,25.328269887017086,25.362915674534936,1.2786685372702777
selector_g64,64,cahn_hilliard,coefficient,fno,none,test,96,6,64,7.426414381371211e-05,5.411186896742969e-05,9.800436587829984e-05,0.008617664638039247,25.328269887017086,25.362915674534936,1.2786685372702777
selector_g64,64,cahn_hilliard,coefficient,fno,none,ood,64,6,64,0.0018641371714135525,0.0010037252500447664,0.0028004186534757365,0.043175654846377864,25.328269887017086,25.362915674534936,1.2786685372702777
selector_g64,64,cahn_hilliard,coefficient,fno,none,ood,96,6,64,0.0027540344269025205,0.0014009099445457022,0.004351938673514968,0.05247889506175336,25.328269887017086,25.362915674534936,1.2786685372702777
selector_g64,64,cahn_hilliard,coefficient,fno,response_matched,test,64,6,64,0.0007232352225840314,0.0006049644718649163,0.0008591055173085488,0.02689303297480653,42.56221144623123,46.06463975870671,1.2878597830422223
selector_g64,64,cahn_hilliard,coefficient,fno,response_matched,test,96,6,64,0.0013814162032811253,0.0011035151645029332,0.001700421534049155,0.037167407809546325,42.56221144623123,46.06463975870671,1.2878597830422223
selector_g64,64,cahn_hilliard,coefficient,fno,response_matched,ood,64,6,64,0.0681771020664016,0.019954728351914048,0.1295194447528084,0.26110745310389283,42.56221144623123,46.06463975870671,1.2878597830422223
selector_g64,64,cahn_hilliard,coefficient,fno,response_matched,ood,96,6,64,0.1336331267679463,0.038499178296115426,0.24822109885342195,0.3655586502436323,42.56221144623123,46.06463975870671,1.2878597830422223
selector_g64,64,cahn_hilliard,coefficient,fno,smooth,test,64,6,64,0.00040331678201644994,0.0003045347962328892,0.000521851376384503,0.020082748368100665,42.59244354829813,46.09515468783987,1.2773720198310912
selector_g64,64,cahn_hilliard,coefficient,fno,smooth,test,96,6,64,0.0007411219510261533,0.0005297553009191146,0.0010057096098142174,0.02722355507692104,42.59244354829813,46.09515468783987,1.2773720198310912
selector_g64,64,cahn_hilliard,coefficient,fno,smooth,ood,64,6,64,0.003954704320811274,0.0020501593935222146,0.006050345469125471,0.06288643988024187,42.59244354829813,46.09515468783987,1.2773720198310912
selector_g64,64,cahn_hilliard,coefficient,fno,smooth,ood,96,6,64,0.007448335413963708,0.003363731748434412,0.012746707037221803,0.08630373928146862,42.59244354829813,46.09515468783987,1.2773720198310912
selector_g64,64,cahn_hilliard,coefficient,looped,iid,test,64,6,64,0.006382639069626332,0.005322704515764057,0.007670133392353024,0.0798914205007417,69.70602648076601,73.21337515573639,1.6252345056273043
selector_g64,64,cahn_hilliard,coefficient,looped,iid,test,96,6,64,0.01202210517520761,0.009796747577477762,0.014558452220377471,0.10964536093792392,69.70602648076601,73.21337515573639,1.6252345056273043
selector_g64,64,cahn_hilliard,coefficient,looped,iid,ood,64,6,64,0.6140193622079266,0.48206418722569144,0.7378191041776652,0.783593875810631,69.70602648076601,73.21337515573639,1.6252345056273043
selector_g64,64,cahn_hilliard,coefficient,looped,iid,ood,96,6,64,0.9800233330053251,0.8105996066668967,1.1342244093677818,0.9899612785383705,69.70602648076601,73.21337515573639,1.6252345056273043
selector_g64,64,cahn_hilliard,coefficient,looped,none,test,64,6,64,0.005936550572527774,0.00449340324875844,0.007670997293535057,0.07704901409186087,39.54708478584265,39.58612943564852,1.6111545264720917
selector_g64,64,cahn_hilliard,coefficient,looped,none,test,96,6,64,0.010816833429038662,0.00796001245292437,0.014524558643108566,0.1040040067931936,39.54708478584265,39.58612943564852,1.6111545264720917
selector_g64,64,cahn_hilliard,coefficient,looped,none,ood,64,6,64,0.21124034892107038,0.17963303387743526,0.25617811824471054,0.4596089086615602,39.54708478584265,39.58612943564852,1.6111545264720917
selector_g64,64,cahn_hilliard,coefficient,looped,none,ood,96,6,64,0.3652188315339479,0.3041873583781698,0.4548011328658361,0.6043333778089275,39.54708478584265,39.58612943564852,1.6111545264720917
selector_g64,64,cahn_hilliard,coefficient,looped,response_matched,test,64,6,64,0.008781007051020565,0.00615275828356497,0.012534493967513424,0.0937070277568367,69.72639910822424,73.23327484230201,1.6248402651399374
selector_g64,64,cahn_hilliard,coefficient,looped,response_matched,test,96,6,64,0.017657855952928778,0.011663374536128963,0.026597076832207012,0.1328828655355113,69.72639910822424,73.23327484230201,1.6248402651399374
selector_g64,64,cahn_hilliard,coefficient,looped,response_matched,ood,64,6,64,0.9529109070092355,0.7950646763269351,1.110811823427228,0.9761715561361309,69.72639910822424,73.23327484230201,1.6248402651399374
selector_g64,64,cahn_hilliard,coefficient,looped,response_matched,ood,96,6,64,1.3225016270803154,1.1306255640662137,1.5058592923592162,1.1500007074260066,69.72639910822424,73.23327484230201,1.6248402651399374
selector_g64,64,cahn_hilliard,coefficient,looped,smooth,test,64,6,64,0.008373599254950933,0.006750094204890809,0.010125874310356926,0.09150737268084431,70.18402572131406,73.69112472600925,1.6062079928815365
selector_g64,64,cahn_hilliard,coefficient,looped,smooth,test,96,6,64,0.01834976270801058,0.01458087636380104,0.022657175392219574,0.13546129597789391,70.18402572131406,73.69112472600925,1.6062079928815365
selector_g64,64,cahn_hilliard,coefficient,looped,smooth,ood,64,6,64,0.21852189051430057,0.18967730704946184,0.2511771320572544,0.4674632504425354,70.18402572131406,73.69112472600925,1.6062079928815365
selector_g64,64,cahn_hilliard,coefficient,looped,smooth,ood,96,6,64,0.3776918205727275,0.32710258369943435,0.4362534160988559,0.6145663679154005,70.18402572131406,73.69112472600925,1.6062079928815365
selector_g64,64,cahn_hilliard,coefficient,transformer,iid,test,64,6,64,0.006667767459065495,0.00442453328461729,0.00968859433425159,0.08165639876375577,73.91817955649458,77.42987799846257,1.594302779994905
selector_g64,64,cahn_hilliard,coefficient,transformer,iid,test,96,6,64,0.013616813420718655,0.00908378523023432,0.019655576434719046,0.11669110257735443,73.91817955649458,77.42987799846257,1.594302779994905
selector_g64,64,cahn_hilliard,coefficient,transformer,iid,ood,64,6,64,0.6358002631054506,0.5635218838024707,0.7052747970008659,0.7973708441531145,73.91817955649458,77.42987799846257,1.594302779994905
selector_g64,64,cahn_hilliard,coefficient,transformer,iid,ood,96,6,64,0.9756312709781213,0.8881680335146932,1.0579023806870709,0.9877404876677484,73.91817955649458,77.42987799846257,1.594302779994905
selector_g64,64,cahn_hilliard,coefficient,transformer,none,test,64,6,64,0.004084385074384678,0.002898892940870989,0.005572007008256037,0.0639091939738304,43.43261189417293,43.47625935962424,1.6052293009124696
selector_g64,64,cahn_hilliard,coefficient,transformer,none,test,96,6,64,0.007279229127436584,0.004902218421030078,0.010261636491995666,0.08531839852831617,43.43261189417293,43.47625935962424,1.6052293009124696
selector_g64,64,cahn_hilliard,coefficient,transformer,none,ood,64,6,64,0.20482504717143069,0.17279160042907918,0.23983536187578122,0.45257601258952146,43.43261189417293,43.47625935962424,1.6052293009124696
selector_g64,64,cahn_hilliard,coefficient,transformer,none,ood,96,6,64,0.35818640318217093,0.29243268443122694,0.43105623660284126,0.5984867610751059,43.43261189417293,43.47625935962424,1.6052293009124696
selector_g64,64,cahn_hilliard,coefficient,transformer,response_matched,test,64,6,64,0.013660856420386502,0.010061046087748864,0.01737296629958202,0.11687966641117052,73.53076719127905,77.04228550001669,1.5912712668068707
selector_g64,64,cahn_hilliard,coefficient,transformer,response_matched,test,96,6,64,0.030017002057397643,0.021469052091728898,0.038510566028557,0.17325415451699172,73.53076719127905,77.04228550001669,1.5912712668068707
selector_g64,64,cahn_hilliard,coefficient,transformer,response_matched,ood,64,6,64,0.9243507593478076,0.7797633156727166,1.134520009725673,0.9614316196941973,73.53076719127905,77.04228550001669,1.5912712668068707
selector_g64,64,cahn_hilliard,coefficient,transformer,response_matched,ood,96,6,64,1.2722692447899375,1.0905812560454495,1.544654698381902,1.127949132181916,73.53076719127905,77.04228550001669,1.5912712668068707
selector_g64,64,cahn_hilliard,coefficient,transformer,smooth,test,64,6,64,0.00469901395920476,0.0039775451140261105,0.0055062704304140375,0.0685493541851764,73.87966489396058,77.39225912637387,1.5851215575821698
selector_g64,64,cahn_hilliard,coefficient,transformer,smooth,test,96,6,64,0.009167258764811649,0.00781938598044882,0.010790368828740217,0.0957458028574185,73.87966489396058,77.39225912637387,1.5851215575821698
selector_g64,64,cahn_hilliard,coefficient,transformer,smooth,ood,64,6,64,0.2838915729559589,0.18825154371465083,0.38721180639388153,0.5328147642060597,73.87966489396058,77.39225912637387,1.5851215575821698
selector_g64,64,cahn_hilliard,coefficient,transformer,smooth,ood,96,6,64,0.5017010804226298,0.3237184850040798,0.6867208071927655,0.7083086053568951,73.87966489396058,77.39225912637387,1.5851215575821698
selector_g64,64,cahn_hilliard,correct,fno,iid,test,64,6,64,0.00015663932449867094,0.00011754052425301466,0.00019955883231475706,0.012515563291305386,42.70425641280599,46.228774051725246,1.2652585515752435
selector_g64,64,cahn_hilliard,correct,fno,iid,test,96,6,64,0.0003190072862038499,0.00023071185530455676,0.00041815751959843427,0.017860775072875475,42.70425641280599,46.228774051725246,1.2652585515752435
selector_g64,64,cahn_hilliard,correct,fno,iid,ood,64,6,64,0.016194524527002974,0.008650206992946616,0.02641277983202712,0.12725770910637585,42.70425641280599,46.228774051725246,1.2652585515752435
selector_g64,64,cahn_hilliard,correct,fno,iid,ood,96,6,64,0.034788267460895965,0.018522881601674333,0.05512126941056936,0.18651613190524824,42.70425641280599,46.228774051725246,1.2652585515752435
selector_g64,64,cahn_hilliard,correct,fno,none,test,64,6,64,4.6968038146630204e-05,3.608656721038566e-05,5.944722632240641e-05,0.00685332314622842,25.241873094346374,25.277012904407457,1.2634262791834772
selector_g64,64,cahn_hilliard,correct,fno,none,test,96,6,64,7.844308668563417e-05,5.6612740698127954e-05,0.000103333842280462,0.00885681018683556,25.241873094346374,25.277012904407457,1.2634262791834772
selector_g64,64,cahn_hilliard,correct,fno,none,ood,64,6,64,0.0019430061658238535,0.001045284902192598,0.0028709195941350914,0.04407954362086628,25.241873094346374,25.277012904407457,1.2634262791834772
selector_g64,64,cahn_hilliard,correct,fno,none,ood,96,6,64,0.002923829576671398,0.001489563755614084,0.004591662624201863,0.05407244748179425,25.241873094346374,25.277012904407457,1.2634262791834772
selector_g64,64,cahn_hilliard,correct,fno,response_matched,test,64,6,64,0.0004239090809382091,0.00034582087652891173,0.000509922706371981,0.020589052453627122,42.59814747935161,46.12240101474648,1.275482273194939
selector_g64,64,cahn_hilliard,correct,fno,response_matched,test,96,6,64,0.0009353202340046224,0.0007250855855933518,0.0011778834650382737,0.0305830056404635,42.59814747935161,46.12240101474648,1.275482273194939
selector_g64,64,cahn_hilliard,correct,fno,response_matched,ood,64,6,64,0.05816272286798357,0.01944219327345906,0.12110913909396227,0.2411694899194,42.59814747935161,46.12240101474648,1.275482273194939
selector_g64,64,cahn_hilliard,correct,fno,response_matched,ood,96,6,64,0.11781322306828125,0.04344102566638434,0.228124355236453,0.3432393087457805,42.59814747935161,46.12240101474648,1.275482273194939
selector_g64,64,cahn_hilliard,correct,fno,smooth,test,64,6,64,2.9142350279843772e-05,2.2285180349836696e-05,3.7957018428597694e-05,0.005398365519288572,42.619354295311496,46.14386448233078,1.2648837524466217
selector_g64,64,cahn_hilliard,correct,fno,smooth,test,96,6,64,4.962145645013736e-05,3.531807088875024e-05,6.775744047280048e-05,0.007044249885554697,42.619354295311496,46.14386448233078,1.2648837524466217
selector_g64,64,cahn_hilliard,correct,fno,smooth,ood,64,6,64,0.0020215444858378557,0.0010825778696913516,0.003071782907726837,0.04496158900481449,42.619354295311496,46.14386448233078,1.2648837524466217
selector_g64,64,cahn_hilliard,correct,fno,smooth,ood,96,6,64,0.003758771946261001,0.0019130832465541145,0.005821488679810243,0.061308824375133804,42.619354295311496,46.14386448233078,1.2648837524466217
selector_g64,64,cahn_hilliard,correct,looped,iid,test,64,6,64,0.005600405746689211,0.0033648433048705,0.00902439056907388,0.07483585869547574,70.05953093765613,73.58914194294873,1.6035460168495774
