stage,grid,family,prior,split,horizon,candidate_kind,candidate_arm,baseline_kind,baseline_arm,candidate_mean_nmse,baseline_mean_nmse,difference_nmse,difference_ci95_low,difference_ci95_high,ratio_of_arithmetic_means,ratio_ci95_low,ratio_ci95_high,interpretation,scope
development,32,advection_diffusion,coefficient,ood,64,transformer,smooth,transformer,none,1.1733013756955895,1.1576989852044715,0.015602390491118001,-0.11880327078620259,0.19976250285119582,1.0134770701974507,0.8961547570996035,1.195626527122997,interval_includes_zero,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,advection_diffusion,coefficient,ood,96,transformer,smooth,mechanistic,,1.4754495721238594,0.7019240169255561,0.7735255551983033,0.26829543627284286,1.398391793939357,2.1020075343572993,1.3697791048932668,3.1032648540528847,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,advection_diffusion,coefficient,ood,96,transformer,smooth,transformer,none,1.4754495721238594,1.462410404479139,0.01303916764472035,-0.21227922477216715,0.3200577356903767,1.0089162164087342,0.8561897048330787,1.2693258457717413,interval_includes_zero,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,advection_diffusion,coefficient,test,64,transformer,smooth,mechanistic,,0.005886501893033784,0.5313244237183632,-0.5254379218253294,-0.6302363103510243,-0.42494191211453497,0.011078922086506635,0.008314329163951783,0.014322379251116246,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,advection_diffusion,coefficient,test,64,transformer,smooth,transformer,none,0.005886501893033784,0.0026425709727570155,0.0032439309202767683,0.0021845481164266506,0.004459131176589036,2.2275662427686282,1.898048888550877,2.6603054703125104,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,advection_diffusion,coefficient,test,96,transformer,smooth,mechanistic,,0.008226187886307714,0.7447897696842862,-0.7365635817979785,-0.8766159863136058,-0.6018882228652239,0.011044979699163652,0.007484439741937211,0.014967308741641728,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,advection_diffusion,coefficient,test,96,transformer,smooth,transformer,none,0.008226187886307714,0.0038172295540544036,0.004408958332253311,0.002772696470235166,0.006324109251073054,2.1550152459577423,1.8434609785127118,2.5973136032724975,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,advection_diffusion,correct,ood,64,fno,iid,mechanistic,,0.02851748480462975,1.6124238090315633e-12,0.028517484803017325,0.01508625585097707,0.04481780736166197,17686097566.22089,9312297004.616714,28482722347.526543,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,advection_diffusion,correct,ood,64,fno,iid,transformer,iid,0.02851748480462975,1.2561389718037173,-1.2276214869990876,-1.6558164866606624,-0.7969059445816242,0.02270249187769477,0.015191586102945968,0.030999194445224823,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,advection_diffusion,correct,ood,96,fno,iid,mechanistic,,0.04323042843087229,2.5465141721039888e-12,0.04323042842832578,0.022271768244097073,0.06778780771932683,16976315664.936714,8924219379.148933,26950524691.74599,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,advection_diffusion,correct,ood,96,fno,iid,transformer,iid,0.04323042843087229,1.6506100901189058,-1.6073796616880336,-2.272608605525258,-0.928804036344733,0.026190575648158118,0.0182089962173799,0.03582288506218194,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,advection_diffusion,correct,test,64,fno,iid,mechanistic,,0.00022707441679326612,2.266825511260489e-12,0.0002270744145264406,0.0001784273097123858,0.00028086155185337184,100172869.79755196,77234473.23405309,130846620.70083399,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,advection_diffusion,correct,test,64,fno,iid,transformer,iid,0.00022707441679326612,0.002481551997572995,-0.002254477580779729,-0.003115036005084444,-0.001580103669258934,0.09150500050587262,0.06499559022345838,0.12933024458087958,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,advection_diffusion,correct,test,96,fno,iid,mechanistic,,0.00033676522569500174,3.76763665163941e-12,0.0003367652219273651,0.0002603035300774879,0.00042793556839061577,89383679.1688671,68988948.98776774,117094380.75445892,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,advection_diffusion,correct,test,96,fno,iid,transformer,iid,0.00033676522569500174,0.003602002790016237,-0.003265237564321235,-0.005356004560603891,-0.0019369541404218936,0.09349388252236299,0.059775020405381143,0.14777307532539305,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,advection_diffusion,correct,ood,64,fno,none,mechanistic,,0.0559033271343174,1.6124238090315633e-12,0.055903327132704975,0.028622040981174292,0.08843616787123308,34670368188.05935,17500349420.47093,58632266398.76332,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,advection_diffusion,correct,ood,64,fno,none,transformer,none,0.0559033271343174,1.1577025875452118,-1.1017992604108944,-1.4726513972536284,-0.8313931781224747,0.04828815944244765,0.03183312030769613,0.05945073098821884,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,advection_diffusion,correct,ood,96,fno,none,mechanistic,,0.08174468868864478,2.5465141721039888e-12,0.08174468868609826,0.04238080823425908,0.1282050611903513,32100621934.142006,16495578607.995483,52907277020.17273,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,advection_diffusion,correct,ood,96,fno,none,transformer,none,0.08174468868864478,1.4624164011937195,-1.3806717125050747,-2.021914204104116,-0.9263331603762563,0.05589699939218368,0.04088698446222661,0.06777811478618156,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,advection_diffusion,correct,test,64,fno,none,mechanistic,,0.0004245626818379534,2.266825511260489e-12,0.0004245626795711279,0.00030804663788644015,0.0005679415202207437,187293940.2388636,129618210.1559238,265140147.55168325,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,advection_diffusion,correct,test,64,fno,none,transformer,none,0.0004245626818379534,0.002642837333670008,-0.0022182746518320546,-0.00295133431450996,-0.0016313269660740745,0.16064654317879615,0.11404428239757551,0.22692472279495066,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,advection_diffusion,correct,test,96,fno,none,mechanistic,,0.000625304228676767,3.76763665163941e-12,0.0006253042249091303,0.0004286016909134107,0.000858662935623088,165967232.64295635,110379519.18857267,239622630.09590787,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,advection_diffusion,correct,test,96,fno,none,transformer,none,0.000625304228676767,0.0038178056507215392,-0.0031925014220447723,-0.004611492429541056,-0.001968845264661907,0.16378629136309983,0.10456303199005453,0.2593082142485972,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,advection_diffusion,correct,ood,64,fno,response_matched,mechanistic,,0.037758882797809125,1.6124238090315633e-12,0.0377588827961967,0.024330605727260694,0.052630283084414586,23417467905.34398,14909869163.353176,34442824289.226944,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,advection_diffusion,correct,ood,64,fno,response_matched,transformer,response_matched,0.037758882797809125,1.3619347201686953,-1.3241758373708863,-1.8564615746338566,-0.8290052680065177,0.027724443938937207,0.02100922162116245,0.03644693490277218,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,advection_diffusion,correct,ood,96,fno,response_matched,mechanistic,,0.05925277025297377,2.5465141721039888e-12,0.05925277025042726,0.03755223437415786,0.08508939888095977,23268187902.531,14788354502.930946,33995309168.850292,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,advection_diffusion,correct,ood,96,fno,response_matched,transformer,response_matched,0.05925277025297377,1.8242473760702118,-1.764994605817238,-2.6396425066741616,-0.9675676523125598,0.032480666290235216,0.022780930432293792,0.04871469735303132,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,advection_diffusion,correct,test,64,fno,response_matched,mechanistic,,0.00021473667526100923,2.266825511260489e-12,0.00021473667299418372,0.0001567764231743952,0.0002904330921600968,94730129.9523504,67631852.08691913,135564002.01776648,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,advection_diffusion,correct,test,64,fno,response_matched,transformer,response_matched,0.00021473667526100923,0.0029761873766303015,-0.0027614507013692924,-0.004287801424917765,-0.0016297557780326408,0.07215159803014096,0.04286874819938071,0.13455929637775563,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,advection_diffusion,correct,test,96,fno,response_matched,mechanistic,,0.00030977761001248525,3.76763665163941e-12,0.0003097776062448486,0.00022984052457734408,0.0004042227542115129,82220670.05258903,60721013.34835139,113059153.05149637,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,advection_diffusion,correct,test,96,fno,response_matched,transformer,response_matched,0.00030977761001248525,0.004368465922635018,-0.004058688312622532,-0.007726204836733663,-0.0018214703205760969,0.07091221849926445,0.03894473782796771,0.15963195847033226,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,advection_diffusion,correct,ood,64,fno,smooth,mechanistic,,0.036540852716647566,1.6124238090315633e-12,0.03654085271503514,0.02465845877743827,0.05070031596417595,22662064720.189377,14714500604.403683,33555593815.850475,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,advection_diffusion,correct,ood,64,fno,smooth,transformer,smooth,0.036540852716647566,1.2974756762536164,-1.2609348235369688,-1.777744754958327,-0.8943170869121206,0.028163034872574336,0.02097698768539308,0.03880847251623753,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,advection_diffusion,correct,ood,64,fno,smooth,fno,none,0.036540852716647566,0.0559033271343174,-0.019362474417669834,-0.044402030086812705,0.0008140435726567507,0.6536436128184617,0.46782012018248037,1.0229522614050974,interval_includes_zero,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,advection_diffusion,correct,ood,96,fno,smooth,mechanistic,,0.05644289667908523,2.5465141721039888e-12,0.05644289667653872,0.03769086604594024,0.0785717974982698,22164768332.096424,14651021886.853313,32084663787.24028,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,advection_diffusion,correct,ood,96,fno,smooth,transformer,smooth,0.05644289667908523,1.6846851553968698,-1.6282422587177845,-2.52692430324271,-0.9950590862519182,0.033503528239844135,0.023346307978708594,0.048186028441213696,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,advection_diffusion,correct,ood,96,fno,smooth,fno,none,0.05644289667908523,0.08174468868864478,-0.025301792009559544,-0.05994359887662994,0.0042887285688349855,0.6904778473628925,0.494138212346296,1.0824753554191875,interval_includes_zero,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,advection_diffusion,correct,test,64,fno,smooth,mechanistic,,0.00012019822972282196,2.266825511260489e-12,0.00012019822745599645,8.969498024025996e-05,0.0001617934688650266,53024914.853717454,37704061.45122102,74743522.04921691,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,advection_diffusion,correct,test,64,fno,smooth,transformer,smooth,0.00012019822972282196,0.0020983857733757974,-0.0019781875436529752,-0.0026721556168215663,-0.001407725724275008,0.05728128318819659,0.03566919119366515,0.08920422382279206,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,advection_diffusion,correct,test,64,fno,smooth,fno,none,0.00012019822972282196,0.0004245626818379534,-0.00030436445211513147,-0.000445469905224765,-0.00018325957603659192,0.28311068038876547,0.19265546862387872,0.4238785905852478,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
